OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
21MICH,Michigan Department of Environmental Quality,21MICH-360124,"PAINT RIVER AT USFS 137, NORTH OF GIBBS CITY",River/Stream,NA,04030106,NA,NA,NA,NA,46.22945,-88.70008,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380083,"GRAND RIVER AT REED ROAD; COLUMBIA TOWNSHIP, SEC. 7",River/Stream,NA,04050004,NA,NA,NA,NA,42.138892,-84.353059,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380085,GRAND RIVER AT MONROE STREET; CITY OF JACKSON,River/Stream,NA,04050004,NA,NA,NA,NA,42.265004,-84.415282,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380086,"GRAND RIVER AT PARNELL ROAD; BLACKMAN TOWNSHIP, SEC 15",River/Stream,NA,04050004,NA,NA,NA,NA,42.291115,-84.40556,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380087,"GRAND RIVER AT LANSING ROAD; RIVES TOWNSHIP, SEC. 10",River/Stream,NA,04050004,NA,NA,NA,NA,42.395838,-84.413892,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380227,"GRAND RIVER AT JACKSON WWTP BRIDGE; BLACKMAN TOWNSHIP, SEC 2",River/Stream,NA,04050004,NA,NA,NA,NA,42.281393,-84.409171,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380231,"GRAND RIVER AT BERRY ROAD; RIVES TOWNSHIP., SEC 22",River/Stream,NA,04050004,NA,NA,NA,NA,42.378337,-84.41306,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380233,"GRAND RIVER AT CHURCHILL ROAD; RIVES TOWNSHIP., SEC 8",River/Stream,NA,04050004,NA,NA,NA,NA,42.403615,-84.444448,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380404,PORTAGE RIVER AT M-106; T02S R01W S11,River/Stream,NA,04050004,NA,NA,NA,NA,42.31195,-84.38716,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380428,GRAND RIVER AT HIGH STREET (EAST CROSSING); NAPOLEON TOWNSHI,River/Stream,NA,04050004,NA,NA,NA,NA,42.22746,-84.36315,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380429,"GRAND RIVER AT SUTFIN ROAD; LIBERTY TOWNSHIP, SEC 28",River/Stream,NA,04050004,NA,NA,NA,NA,42.08974,-84.42416,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380437,NORTH BRANCH GRAND RIVER AT FALAHEE ROAD,River/Stream,NA,04050004,NA,NA,NA,NA,42.2295,-84.3463,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380438,GRAND RIVER AT MAPLE GROVE ROAD,River/Stream,NA,04050004,NA,NA,NA,NA,42.3417,-84.4017,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-380439,GRAND RIVER AT COOPER STREET PRISON,River/Stream,NA,04050004,NA,NA,NA,NA,42.2965,-84.4024,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-390598,"KALAMAZOO RIVER AT FORT CUSTER RECREATION AREA BOAT LAUNCH,",River/Stream,NA,04050003,NA,NA,NA,NA,42.325556,-85.35889,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-400109,MANISTEE RIVER 2.7 MILES U/S OFF COSTER ROAD; SPRINGFIELD TW,River/Stream,NA,04060103,NA,NA,NA,NA,44.51837,-85.24973,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-400111,LITTLE CANNON CREEK AT DUTCH JOHN ROAD; SEC 27,River/Stream,NA,04060103,NA,NA,NA,NA,44.53646,-85.13686,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-400119,"NORTH BRANCH MANISTEE U/S SHARON ROAD; GARFIELD TWP, SEC 06",River/Stream,NA,04060103,NA,NA,NA,NA,44.58977,-85.07652,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-400123,"NORTH BRANCH MANISTEE RIVER U/S KNISS ROAD; OLIVER TWP, SEC",River/Stream,NA,04060103,NA,NA,NA,NA,44.67024,-85.0073,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-400127,PIERSON CREEK OFF THAYER ROAD (PRIVATE ACCESS); GARFIELD TWP,River/Stream,NA,04060103,NA,NA,NA,NA,44.59189,-85.09254,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410634,BECKER CREEK (TRIBUTARY TO STEGEMAN CREEK) AT RUSSELL STREET,River/Stream,NA,04050006,NA,NA,NA,NA,43.183,-85.54113,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410645,"ROGUE RIVER UPSTREAM SPARTA WWTP OUTFALL; SPARTA TOWNSHIP, S",River/Stream,NA,04050006,NA,NA,NA,NA,43.15688,-85.68802,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410646,"ROGUE RIVER DOWNSTREAM SPARTA WWTP OUTFALL; SPARTA TOWNSHIP,",River/Stream,NA,04050006,NA,NA,NA,NA,43.1564,-85.68811,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410647,UNNAMED TRIB - GRAND RAPIDS AIRPORT DRAIN @ TRICKLEWOOD DRIV,River/Stream,NA,04050007,NA,NA,NA,NA,42.90084,-85.50363,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410656,"UNNAMED TRIBUTARY AT TEN MILE ROAD, PLAINFIELD TOWNSHIP",River/Stream,NA,04050006,NA,NA,NA,NA,43.1172,-85.5933,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410657,BECKER CREEK DOWNSTREAM OF RITCHIE,River/Stream,NA,04050006,NA,NA,NA,NA,43.18814,-85.53047,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410658,BECKER CREEK UPSTREAM 14 MILE ROAD (OLD MILE COURT),River/Stream,NA,04050006,NA,NA,NA,NA,43.17898,-85.54407,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-410665,"FLAT RIVER D/S LOWELL WWTP; LOWELL TWP, SEC 11",River/Stream,NA,04050006,NA,NA,NA,NA,42.92745,-85.33821,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430555,"LITTLE MANISTEE AT INDIAN BRIDGE CAMPGROUND, SECTION 29",River/Stream,NA,04060103,NA,NA,NA,NA,44.08934,-85.90332,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430559,"TWIN CREEK AT END OF TWO TRACK, SECTION 08",River/Stream,NA,04060103,NA,NA,NA,NA,44.05906,-85.77893,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430562,"SILVER CREEK AT STATE ROAD., DOVER TOWNSHIP, SEC 18",River/Stream,NA,04060103,NA,NA,NA,NA,44.11848,-85.68308,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430575,"MIDDLE BRANCH PERE MARQUETTE RIVER UPSTREAM ROSA BRIDGE, ROS",River/Stream,NA,04060101,NA,NA,NA,NA,43.873059,-85.723791,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430578,PERE MARQUETTE RIVER (MAIN STEM) UPSTREAM OF FED `GREEN CABI,River/Stream,NA,04060101,NA,NA,NA,NA,43.861873,-85.880874,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430591,MAIN BRANCH PERE MARQUETTE RIVER AT SOUTH BRANCH ROAD,River/Stream,NA,04060101,NA,NA,NA,NA,43.929164,-86.019098,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430592,"BALDWIN CREEK AT PUBLIC ACCESS, ON TRAIL WEST OF M-37",River/Stream,NA,04060101,NA,NA,NA,NA,43.868382,-85.862056,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430598,STRONACH CREEK OFF N MILE (BETWEEN COOL CREEK CROSSING AND H,River/Stream,NA,04060103,NA,NA,NA,NA,44.14935,-86.00901,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430600,"PINE RIVER AT SKOKUM ACCESS OFF 4 MILE ROAD; DOVER TWP, SEC",River/Stream,NA,04060103,NA,NA,NA,NA,44.0844,-85.65095,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430604,MIDDLE BRANCH PERE MARQUETTE RIVER AT 64TH STREET NEAR SADDL,River/Stream,NA,04060101,NA,NA,NA,NA,43.87333,-85.6172,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430605,MIDDLE BRANCH PERE MARQUETTE RIVER AT 64TH STREET NEAR BONNE,River/Stream,NA,04060101,NA,NA,NA,NA,43.87325,-85.669,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430607,MAIN BRANCH PERE MARQUETTE RIVER AT 72ND AVENUE,River/Stream,NA,04060101,NA,NA,NA,NA,43.8592,-85.609,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430608,MAIN BRANCH PERE MARQUETTE RIVER AT 80TH AVENUE,River/Stream,NA,04060101,NA,NA,NA,NA,43.8447,-85.6061,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-430609,MAIN BRANCH PERE MARQUETTE RIVER AT BAKER ROAD,River/Stream,NA,04060101,NA,NA,NA,NA,43.881,-85.6526,NA,NA,NA,Interpolation-Spot,NAD83,0,ft,NA,NA,NA,Unknown,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-470196,RED CEDAR 100FT UPST UTILEX DISC;HANDY TOWNSHIP SEC10,River/Stream,NA,04050004,NA,NA,NA,NA,42.658059,-84.07917,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-470197,RED CEDAR JUST DNST UTILEX DISC; HANDY TOWNSHIP SEC10,River/Stream,NA,04050004,NA,NA,NA,NA,42.658337,-84.079448,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-470494,RED CEDAR RIVER AT GREGORY ROAD; T03N R03E S04,River/Stream,NA,04050004,NA,NA,NA,NA,42.676948,-84.09389,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510088,MANISTEE RIVER AT M-55 ROAD. BRIDGE NEAR EAST LAKE,River/Stream,NA,04060103,NA,NA,NA,NA,44.264304,-86.295377,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510200,"BEAR CREEK AT COATES HIGHWAY, DICKSON TOWNSHIP, SEC 7",River/Stream,NA,04060103,NA,NA,NA,NA,44.314166,-86.0475,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510209,"PINE CREEK 450 TO 500 FEET D/S OF HUFF ROAD, U/S OF POWERLIN",River/Stream,NA,04060103,NA,NA,NA,NA,44.2440825,-86.059643,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510212,"PETERSON CREEK U/S WARFIELD ROAD; DICKSON TWP, SEC 35",River/Stream,NA,04060103,NA,NA,NA,NA,44.26273,-85.84397,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510225,"HINTON CREEK 4,300 FEET U/S OF MOUTH, UNDER POWERLINES; DICK",River/Stream,NA,04060103,NA,NA,NA,NA,44.28018,-85.84715,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510226,MANISTEE RIVER (MAINSTEM) AT POTTER'S LAND (PRIVATE CG); BRO,River/Stream,NA,04060103,NA,NA,NA,NA,44.29468,-86.13454,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510227,"LITTLE MANISTEE AT LINKS POND; STRONACH TWP, SEC 30",River/Stream,NA,04060103,NA,NA,NA,NA,44.18848,-86.17962,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510228,MANISTEE RIVER (MAINSTEM) AT SAWDUST HOLD (D/S TIPPY DAM); D,River/Stream,NA,04060103,NA,NA,NA,NA,44.26492,-85.95387,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510229,MANISTEE RIVER D/S HODENPYLE DAM (WATERFALL CREEK); MARILLA,River/Stream,NA,04060103,NA,NA,NA,NA,44.35204,-85.83512,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510230,"PINE CREEK AT EAST PINE LAKE ROAD (U/S) OF ROAD; NORMAN TWP,",River/Stream,NA,04060103,NA,NA,NA,NA,44.20988,-85.97833,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510231,FIRST CREEK AT LAKE (U/S OF FORMER DAM IN COPEMISH); CLEON T,River/Stream,NA,04060103,NA,NA,NA,NA,44.47747,-85.92979,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510232,DUTCHMAN CREEK AT THOMAS (THOMASEK) ROAD (D/S) OF ROAD; SPRI,River/Stream,NA,04060103,NA,NA,NA,NA,44.48234,-85.96004,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510233,"BEAR CREEK AT LEFFEW ROAD (D/S) OF ROAD; SPRINGDALE TWP, SEC",River/Stream,NA,04060103,NA,NA,NA,NA,44.45604,-86.03154,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510234,LITTLE BEAR CREEK OFF 13 MILE ( AT BEND IN ROAD) 1/4 MILE EA,River/Stream,NA,04060103,NA,NA,NA,NA,44.42859,-86.05371,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-510235,"CHIEF CREEK AT RIVER ROAD; BROWN TWP, SEC 16",River/Stream,NA,04060103,NA,NA,NA,NA,44.30073,-86.13741,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520252,"SCHWEITZER CREEK AT COUNTY ROAD PFS, SECTION 1",River/Stream,NA,04030110,NA,NA,NA,NA,46.411166,-87.624,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520253,"WARNER CREEK AT M-35, SECTION 32",River/Stream,NA,04030110,NA,NA,NA,NA,46.429666,-87.598333,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520254,"GOOSE LAKE OUTLET, SECTION 12",River/Stream,NA,04030110,NA,NA,NA,NA,46.392,-87.493166,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520255,"FLAT ROCK CREEK, SECTION 33",River/Stream,NA,04030110,NA,NA,NA,NA,46.250333,-87.820166,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520256,"WILD WEST CREEK, SECTION 34",River/Stream,NA,04030110,NA,NA,NA,NA,46.252333,-87.789166,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520258,"BRYAN CREEK AT COUNTY ROAD 438, SECTION 28",River/Stream,NA,04030110,NA,NA,NA,NA,46.185408,-87.566031,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520259,"SAWMILL CREEK AT RIVER ROAD, SEC 11",River/Stream,NA,04030110,NA,NA,NA,NA,46.133666,-87.397166,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520260,"MIDDLE BRANCH ESCANABA RIVER AT WOLF LAKE ROAD, SECTION 1",River/Stream,NA,04030110,NA,NA,NA,NA,46.4995,-87.8855,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520261,"BLACK RIVER AT COUNTY ROAD 478, SECTION 28",River/Stream,NA,04030110,NA,NA,NA,NA,46.425666,-87.927833,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520262,"GREEN CREEK AT COUNTY ROAD 565, SECTION 19",River/Stream,NA,04030110,NA,NA,NA,NA,46.372333,-87.606,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-520263,"BEAR CREEK AT M-35, SECTION 10",River/Stream,NA,04030110,NA,NA,NA,NA,46.312,-87.550666,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-530027,PERE MARQUETTE RIVER AT SCOTTVILLE ROAD;AMBER TOWNSHIP SEC 2,River/Stream,NA,04060101,NA,NA,NA,NA,43.944448,-86.280004,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-530031,BIG SOUTH BRANCH PERE MARQUETTE AT HAWLEY ROAD; LOGAN TOWNSH,River/Stream,NA,04060101,NA,NA,NA,NA,43.870114,-86.079304,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-530227,"WELDON CREEK DOWNSTREAM OF BENSON ROAD; BRANCH TOWNSHIP, SEC",River/Stream,NA,04060101,NA,NA,NA,NA,43.969765,-86.140065,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-530235,BIG SOUTH BRANCH PERE MARQUETTE RIVER AT WALHALLA ROAD,River/Stream,NA,04060101,NA,NA,NA,NA,43.875662,-86.113517,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
