OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA23680.CHEM,Sample-Routine,Water,NA,2004-08-10,10:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,55,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-08-23,NA,NA,NA,NA,NA,STORET,2004-08-10T15:30:00Z,NA,55
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB24076.CHEM,Sample-Routine,Other,NA,2016-01-11,01:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,55,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2016-01-21,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2016-01-11T06:45:00Z,NA,55
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB02561.CHEM,Sample-Routine,Other,NA,2011-02-15,08:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,159,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2011-03-07,NA,NA,NA,NA,NA,STORET,2011-02-15T13:50:00Z,NA,159
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA01774.CHEM,Sample-Routine,Water,NA,2000-08-29,09:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,81.97,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YSI-ISE,INSTOR_WQX,YSI-ISE,NA,NA,2000-08-29,NA,NA,NA,NA,NA,STORET,2000-08-29T14:20:00Z,NA,81.97
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA29058.CHEM,Sample-Routine,Water,NA,2005-09-12,05:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,48,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2005-09-22,NA,NA,NA,NA,NA,STORET,2005-09-12T10:10:00Z,NA,48
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI27858.CHEM,Sample-Routine,Water,NA,1999-08-18,09:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,40,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1999-08-18T14:45:00Z,NA,40
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA50124.CHEM,Sample-Routine,Water,NA,2007-11-29,07:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,63,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2007-11-30,NA,NA,NA,NA,NA,STORET,2007-11-29T12:20:00Z,NA,63
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB10264.CHEM,Sample-Routine,Other,NA,2012-10-15,04:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,62,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2012-10-25,NA,NA,NA,NA,NA,STORET,2012-10-15T09:10:00Z,NA,62
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA56102.CHEM,Sample-Routine,Water,NA,2009-02-26,09:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,103,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2009-03-03,NA,NA,NA,NA,NA,STORET,2009-02-26T14:50:00Z,NA,103
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA50887.CHEM,Sample-Routine,Water,NA,2008-01-29,04:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,104,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2008-02-12,NA,NA,NA,NA,NA,STORET,2008-01-29T09:45:00Z,NA,104
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA47664.CHEM,Sample-Routine,Water,NA,2007-05-23,04:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,64,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2007-06-04,NA,NA,NA,NA,NA,STORET,2007-05-23T09:20:00Z,NA,64
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI26279.CHEM,Sample-Routine,Water,NA,1998-11-17,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,43,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-11-17T14:10:00Z,NA,43
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI31549.CHEM,Sample-Routine,Water,NA,2001-03-12,03:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,72,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,2001-03-12T08:00:00Z,NA,72
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA50138.CHEM,Sample-Routine,Water,NA,2007-12-20,12:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,63,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2008-01-07,NA,NA,NA,NA,NA,STORET,2007-12-20T17:50:00Z,NA,63
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA56464.CHEM,Sample-Routine,Water,NA,2009-03-25,08:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,74,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2009-04-01,NA,NA,NA,NA,NA,STORET,2009-03-25T13:10:00Z,NA,74
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI25964.CHEM,Sample-Routine,Water,NA,1998-10-27,10:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,47,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-10-27T15:10:00Z,NA,47
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB16862.CHEM,Sample-Routine,Other,NA,2014-05-20,09:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,73,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2014-06-03,NA,NA,NA,NA,NA,STORET,2014-05-20T14:00:00Z,NA,73
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI9979.CHEM,Sample-Routine,Water,NA,1992-02-25,10:55:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,52,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1992-02-25T15:55:00Z,NA,52
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI8264.CHEM,Sample-Routine,Water,NA,1992-06-24,12:35:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,51,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1992-06-24T17:35:00Z,NA,51
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB39036.CHEM,Sample-Routine,Water,NA,2019-06-04,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,56,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2019-06-20,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2019-06-04T14:10:00Z,NA,56
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA01289.CHEM,Sample-Routine,Water,NA,2000-08-08,09:12:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,90,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YSI-ISE,INSTOR_WQX,YSI-ISE,NA,NA,2000-08-08,NA,NA,NA,NA,NA,STORET,2000-08-08T14:12:00Z,NA,90
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB10064.CHEM,Sample-Routine,Other,NA,2012-09-25,03:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,53,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2012-10-03,NA,NA,NA,NA,NA,STORET,2012-09-25T08:30:00Z,NA,53
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB42708.CHEM,Sample-Routine,Water,NA,2020-06-22,01:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099,NA,INSTOR_WQX-1918,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,86,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2020-06-24,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2020-06-22T06:50:00Z,NA,86
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB30724.CHEM,Sample-Routine,Other,NA,2017-10-05,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,51,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2017-10-30,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2017-10-05T14:10:00Z,NA,51
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB40069.CHEM,Sample-Routine,Water,NA,2019-08-06,09:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083,NA,INSTOR_WQX-1918,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,69,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2019-08-23,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2019-08-06T14:00:00Z,NA,69
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI28491.CHEM,Sample-Routine,Water,NA,1999-11-30,04:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,58,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1999-11-30T09:45:00Z,NA,58
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI30782.CHEM,Sample-Routine,Water,NA,2000-11-21,09:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,46,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-11-21T14:00:00Z,NA,46
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA10378.CHEM,Sample-Routine,Water,NA,2002-05-15,06:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,42,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2002-05-28,NA,NA,NA,NA,NA,STORET,2002-05-15T11:30:00Z,NA,42
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA51699.CHEM,Sample-Routine,Water,NA,2008-04-01,04:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,76,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2008-04-09,NA,NA,NA,NA,NA,STORET,2008-04-01T09:50:00Z,NA,76
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA01521.CHEM,Sample-Routine,Water,NA,2000-08-15,12:26:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,69.9,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YSI-ISE,INSTOR_WQX,YSI-ISE,NA,NA,2000-08-15,NA,NA,NA,NA,NA,STORET,2000-08-15T17:26:00Z,NA,69.9
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI25083.CHEM,Sample-Routine,Water,NA,1998-04-28,10:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,60,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1998-04-28T15:15:00Z,NA,60
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI26615.CHEM,Sample-Routine,Water,NA,1999-01-26,09:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,INSTOR_WQX-1918,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,85,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1999-01-26T14:45:00Z,NA,85
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB00506.CHEM,Sample-Routine,Other,NA,2010-07-01,12:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,58,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-07-08,NA,NA,NA,NA,NA,STORET,2010-07-01T17:15:00Z,NA,58
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI14491.CHEM,Sample-Routine,Water,NA,1993-05-10,05:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,63,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1993-05-10T10:45:00Z,NA,63
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI20687.CHEM,Sample-Routine,Water,NA,1996-01-24,03:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,97,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1996-01-24T08:20:00Z,NA,97
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB41423.CHEM,Sample-Routine,Water,NA,2020-02-04,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099,NA,INSTOR_WQX-1918,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,77,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2020-02-12,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2020-02-04T14:10:00Z,NA,77
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB20705.CHEM,Sample-Routine,Other,NA,2015-03-10,08:25:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,147,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2015-03-26,NA,NA,NA,NA,NA,STORET,2015-03-10T13:25:00Z,NA,147
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB05984.CHEM,Sample-Routine,Other,NA,2011-12-01,07:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,52,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2011-12-05,NA,NA,NA,NA,NA,STORET,2011-12-01T12:50:00Z,NA,52
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI23494.CHEM,Sample-Routine,Water,NA,1997-05-28,09:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,49,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-05-28T14:30:00Z,NA,49
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB24546.CHEM,Sample-Routine,Other,NA,2016-03-03,08:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,81,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2016-03-04,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2016-03-03T13:20:00Z,NA,81
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB25603.CHEM,Sample-Routine,Other,NA,2016-06-07,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,83,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2016-06-13,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2016-06-07T14:10:00Z,NA,83
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA62366.CHEM,Sample-Routine,Water,NA,2010-04-13,08:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,67,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-04-21,NA,NA,NA,NA,NA,STORET,2010-04-13T13:10:00Z,NA,67
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB00745.CHEM,Sample-Routine,Other,NA,2010-08-16,04:40:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1918,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,65,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-08-31,NA,NA,NA,NA,NA,STORET,2010-08-16T09:40:00Z,NA,65
