OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2005CONV-0,Sample,Water,NA,2005-10-05,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,26
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2005CONV-0,Sample,Water,NA,2005-07-21,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,22,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,22
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2005CONV-0,Sample,Water,NA,2005-03-29,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,22,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,22
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-06-30,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,24
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2002-09-24,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,24
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-03-22,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,21
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2002-07-25,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,34,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,34
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2001-02-12,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,15,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,15
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2000-09-27,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,22,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,22
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-08-25,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,24
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-09-24,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,25,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,25
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2001-06-13,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,20,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,20
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-03-26,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,24
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-05-21,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,23,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,23
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2000-08-23,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,21
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-08-31,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-750273,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,24
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-VARIOUS-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750277,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,34,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,34
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2000A-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750277,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,34,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,34
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2000A-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750278,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,47,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,47
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-VARIOUS-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750278,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,47,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,47
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-2000A-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750299,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,37,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,37
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-VARIOUS-0,Sample,Water,NA,2000-08-16,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQCHEM,NA,21MICH-750299,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,37,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,37
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2001-08-23,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-04-27,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-09-13,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-10-19,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2002-04-30,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-07-15,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-07-14,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2001-04-09,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-08-05,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-08-18,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-05-09,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-04-15,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2001-10-18,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-10-30,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-05-06,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-05-26,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2000-07-18,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-05-04,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2003-09-17,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-05-24,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-09-28,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-08-05,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2000-08-17,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2004-04-06,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,1999-06-17,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,2
21MICH,Michigan Department of Environmental Quality,21MICH-WATERQUALITY-TREND-0,Sample,Water,NA,2002-08-14,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCTMP,NA,21MICH-770073,NA,NA,NA,NA,GRAB,GRAB,GRAB,WSWB,NA,Chloride,Total,3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MDEQ-EPA,21MICH,NA,NA,NA,NA,NA,NA,NA,NA,NA,STORET,NA,NA,3
